Date Time,A1(10),A2(20),A3(30),A4(40),A5(50),A6(60),T1(10),T2(20),T3(30),T4(40),T5(50),T6(60),C1,C2,V1,T65,G1,G2,G3
2025/05/09 15:06:09,0,2.24228,8.42486,15.09664,15.37659,6.94226,27.8098,20.14085,14.96221,13.90809,13.36008,13.02219,16,-84,-1,-1000,1,1,-127
2025/05/09 15:21:01,0,2.23172,8.41432,15.08583,15.37266,6.94226,28.52645,20.19069,15.01278,13.92313,13.49145,13.02219,12.2,-80,-1,-1000,1,1,-127
2025/05/09 15:51:01,0,2.2177,8.41168,15.08583,15.36873,6.94007,27.83539,20.3901,15.13921,14.00191,13.46517,13.02219,10,-87,-1,-1000,1,1,-127
2025/05/09 16:06:01,0,2.2142,8.41958,15.08222,15.35303,6.94226,27.55385,20.3901,15.13921,14.00191,13.49145,13.02219,14.8,-81,-1,-1000,1,1,-127
2025/05/09 16:21:01,0,2.20838,8.41168,15.10385,15.35696,6.94007,27.70742,20.3901,15.1645,13.93436,13.49145,13.02219,10.2,-80,-1,-1000,1,1,-127
2025/05/09 16:36:01,0,2.20489,8.41168,15.10385,15.35303,6.93789,27.70742,20.41037,15.29093,13.93436,13.49145,13.04834,11.5,-91,-1,-1000,1,1,-127
2025/05/09 16:51:01,0,2.19792,8.40641,15.08943,15.35303,6.94007,27.70742,20.4509,15.34151,14.03192,13.49145,13.02219,12,-79,-1,-1000,1,1,-127
2025/05/09 17:06:01,0,2.19328,8.41168,15.10385,15.35696,6.93571,27.75861,20.41037,15.34151,14.06194,13.49145,13.02219,9.5,-87,-1,-1000,1,1,-127
2025/05/09 17:21:01,0,2.1898,8.41432,15.07143,15.35696,6.93571,28.14253,20.3901,15.34151,14.14074,13.49145,13.07452,14.2,-81,-1,-1000,1,1,-127
2025/05/09 17:36:01,0,2.1898,8.40378,15.08583,15.35303,6.93789,28.32169,20.41037,15.44265,14.14074,13.49145,13.04834,12,-81,-1,-1000,1,1,-127
2025/05/09 17:51:01,0,2.1817,8.40904,15.09304,15.35303,6.93789,28.57764,20.4898,15.49322,14.21197,13.49145,13.02219,10.2,-94,-1,-1000,1,1,-127
2025/05/09 18:06:01,0,2.17709,8.40904,15.07143,15.35696,6.93789,28.52645,20.62998,15.54378,14.23443,13.49145,13.07452,14,-82,-1,-1000,1,1,-127
2025/05/09 18:21:01,0,2.17247,8.40641,15.07863,15.35696,6.93789,27.57945,20.62998,15.52253,14.16699,13.49145,13.04834,11.5,-87,-1,-1000,-1001,-1001,-1001
2025/05/09 18:51:01,0,2.17247,8.41168,15.08943,15.35696,6.93571,25.65983,20.211,15.54378,14.2458,13.51772,13.02219,12.8,-86,-1,-1000,1,1,-127
2025/05/09 19:06:07,0,2.16787,8.41432,15.08583,15.34126,6.93789,24.86448,20.03196,15.54378,14.1927,13.51772,13.07452,12.5,-87,3.63,29.1,1,1,-127
2025/05/09 19:21:00,0,2.16902,8.41432,15.07503,15.34126,6.93353,24.11739,19.7919,15.59436,14.33219,13.544,13.04834,11.2,-85,-1,-1000,1,1,-127
2025/05/09 19:36:00,0,2.16441,8.41168,15.06422,15.35303,6.92699,23.56977,19.60834,15.72078,14.33219,13.62281,13.07452,13,-83,-1,-1000,1,1,-127
2025/05/09 19:51:00,0,2.17709,8.40641,15.07503,15.33734,6.93353,22.95623,19.25503,15.72078,14.35032,13.67536,13.12687,11.8,-81,-1,-1000,1,1,-127
2025/05/09 20:06:00,0,2.16902,8.40641,15.07143,15.34126,6.93789,22.5472,19.08062,15.74608,14.32786,13.70164,13.10069,11.8,-85,-1,-1000,1,1,-127
2025/05/09 20:21:00,0,2.17593,8.40904,15.08943,15.32558,6.93134,22.49607,18.84474,15.74608,14.35466,13.70164,13.12687,12,-83,-1,-1000,1,1,-127
2025/05/09 20:36:00,0,2.16557,8.41432,15.07143,15.3295,6.92481,22.1893,18.83589,15.74608,14.39958,13.70164,13.12687,11.8,-86,-1,-1000,1,1,-127
2025/05/09 20:51:00,0,2.16672,8.41432,15.08583,15.3295,6.92481,22.34268,18.61602,15.74608,14.32786,13.70164,13.1792,12,-82,-1,-1000,1,1,-127
2025/05/09 21:06:00,0,2.16326,8.41432,15.07503,15.33342,6.92263,22.13817,18.65707,15.74608,14.43729,13.70164,13.15302,11.5,-85,-1,-1000,1,1,-127
2025/05/09 21:21:00,0,2.16787,8.41432,15.08583,15.33342,6.92263,21.95922,18.4783,15.74608,14.50845,13.70164,13.23154,10,-86,-1,-1000,1,1,-127
2025/05/09 21:36:00,0,2.15867,8.41695,15.06783,15.33734,6.92699,21.67802,18.41665,15.72485,14.46357,13.70164,13.15302,11.5,-83,-1,-1000,1,1,-127
2025/05/09 21:51:00,0,2.17939,8.41695,15.06422,15.33734,6.92263,21.72915,18.23786,15.74608,14.60967,13.70164,13.23154,9.8,-87,-1,-1000,1,1,-127
2025/05/09 22:06:00,0,2.16097,8.41695,15.07143,15.33734,6.92699,21.52462,18.23786,15.74608,14.53088,13.70164,13.20537,12,-81,-1,-1000,1,1,-127
2025/05/09 22:21:00,0,2.16441,8.41695,15.07863,15.33734,6.92045,21.3201,18.10464,15.74608,14.54239,13.70164,13.23154,12,-81,-1,-1000,1,1,-127
2025/05/09 22:36:00,0,2.16326,8.41695,15.07503,15.33734,6.92481,21.24342,18.10034,15.74608,14.54239,13.70164,13.23154,11.8,-81,-1,-1000,1,1,-127
2025/05/09 22:51:00,0,2.15982,8.41958,15.07863,15.34126,6.92263,21.52462,18.07974,15.74608,14.54239,13.72791,13.23154,11.8,-80,-1,-1000,1,1,-127
2025/05/09 23:06:06,0,2.16097,8.41695,15.07503,15.33342,6.92481,21.72915,18.09171,15.74608,14.54239,13.72791,13.23154,13.8,-88,3.63,26.2,1,1,-127
2025/05/09 23:21:00,0,2.15523,8.41432,15.07863,15.33734,6.92481,21.95922,18.04622,15.74608,14.54239,13.72791,13.23154,13.8,-88,-1,-1000,1,1,-127
2025/05/09 23:36:00,0,2.15179,8.41958,15.08222,15.32558,6.92481,21.72915,18.02131,15.6955,14.54239,13.833,13.23154,12,-89,-1,-1000,1,1,-127
2025/05/09 23:51:00,0,2.15523,8.41432,15.08583,15.3295,6.92481,21.70357,17.92598,15.72078,14.62121,13.88554,13.23154,13,-83,-1,-1000,1,1,-127
2025/05/10 00:06:00,0,2.14721,8.41958,15.08222,15.31775,6.92699,21.72915,17.9217,15.74608,14.61351,13.85927,13.23154,13,-84,-1,-1000,1,1,-127
2025/05/10 00:35:59,0,2.14378,8.43541,15.07503,15.32558,6.92699,21.93365,17.97151,15.64493,14.63544,13.91182,13.23154,11.8,-86,-1,-1000,1,1,-127
2025/05/10 00:50:59,0,2.14149,8.42486,15.07863,15.31775,6.92699,22.34268,18.14152,15.54378,14.61302,13.91182,13.23154,10.2,-87,-1,-1000,1,1,-127
2025/05/10 01:20:59,0,2.1335,8.42486,15.09664,15.32166,6.92917,22.5472,18.03852,15.6955,14.72244,13.91182,13.23154,12.2,-83,-1,-1000,-1001,-1001,-1001
2025/05/10 01:35:59,0,2.13236,8.42486,15.07863,15.32558,6.93134,22.7517,18.03852,15.54378,14.66942,13.91182,13.23154,14,-85,-1,-1000,1,1,-127
2025/05/10 01:50:59,0,2.12325,8.44597,15.08943,15.32558,6.93134,22.5472,18.12093,15.59436,14.69569,13.91182,13.23154,11.2,-91,-1,-1000,1,1,-127
2025/05/10 02:05:59,0,2.12098,8.43013,15.08583,15.32558,6.92481,21.95922,18.10034,15.64493,14.72244,13.91182,13.25771,14.5,-82,-1,-1000,1,1,-127
2025/05/10 02:35:59,0,2.1278,8.43805,15.08222,15.33342,6.92481,21.05953,17.90108,15.56907,14.75257,13.91182,13.23154,15.8,-84,-1,-1000,1,1,-127
2025/05/10 02:50:59,0,2.12325,8.44069,15.08943,15.33342,6.93134,20.91108,17.91313,15.56907,14.75257,13.96437,13.28388,16,-83,-1,-1000,1,1,-127
2025/05/10 03:06:06,0,2.12439,8.43277,15.07503,15.32166,6.92263,20.91108,17.75164,15.56907,14.7487,14.04319,13.33622,12.5,-86,3.63,25.3,-1001,-1001,-1001
2025/05/10 03:20:59,0,2.12894,8.44069,15.07863,15.32166,6.91609,20.70657,17.70183,15.54378,14.72584,13.93809,13.36239,13.5,-85,-1,-1000,1,1,-127
2025/05/10 03:50:59,0,2.13122,8.44069,15.07503,15.33734,6.92481,20.52277,17.72248,15.54782,14.74824,13.96437,13.31004,11.5,-85,-1,-1000,1,1,-127
2025/05/10 04:05:59,0,2.13464,8.44069,15.07503,15.31383,6.92481,20.33902,17.6356,15.54378,14.77498,13.96437,13.36239,12,-84,-1,-1000,1,1,-127
2025/05/10 04:20:59,0,2.1392,8.44069,15.07863,15.31383,6.92045,19.93011,17.58152,15.54378,14.75257,14.01692,13.36239,13,-83,-1,-1000,1,1,-127
2025/05/10 04:35:59,0,2.14149,8.44069,15.07863,15.30992,6.91391,19.61401,17.54392,15.56907,14.77498,14.06946,13.41472,11.8,-84,-1,-1000,1,1,-127
2025/05/10 04:50:59,0,2.14149,8.44069,15.07503,15.30992,6.91609,19.35384,17.41943,15.56907,14.79738,14.09574,13.4409,11.8,-85,-1,-1000,1,1,-127
2025/05/10 05:05:59,0,2.1392,8.44069,15.06422,15.31383,6.91609,19.08211,17.34472,15.54378,14.77064,14.12201,13.4409,11.8,-82,-1,-1000,1,1,-127
2025/05/10 05:20:59,0,2.14378,8.43805,15.08222,15.31383,6.91827,18.9916,17.36542,15.56907,14.79303,14.09574,13.4409,12.5,-83,-1,-1000,1,1,-127
2025/05/10 05:35:58,0,2.1495,8.43541,15.07143,15.31383,6.92045,18.8128,17.17878,15.54378,14.79738,14.06946,13.4409,12,-87,-1,-1000,1,1,-127
2025/05/10 05:50:59,0,2.14263,8.44069,15.08583,15.30992,6.91827,18.62489,17.16625,15.54378,14.75257,14.12201,13.4409,12.2,-81,-1,-1000,1,1,-127
2025/05/10 06:05:58,0,2.14149,8.44069,15.08583,15.30992,6.91827,18.42515,17.16625,15.54378,14.72584,14.12201,13.4409,11.8,-87,-1,-1000,1,1,-127
2025/05/10 06:20:58,0,2.15408,8.43805,15.08222,15.31383,6.92045,18.54095,16.99198,15.54378,14.77498,14.12201,13.4409,12.2,-80,-1,-1000,1,1,-127
2025/05/10 06:35:58,0,2.1495,8.43541,15.07863,15.31383,6.92045,18.17426,16.97537,15.54378,14.79738,14.12201,13.4409,9.5,-87,-1,-1000,1,1,-127
2025/05/10 06:50:58,0,2.15064,8.43541,15.07863,15.31383,6.92045,17.8078,16.94634,15.54378,14.79738,14.09951,13.4409,14.2,-81,-1,-1000,1,1,-127
2025/05/10 07:06:05,0,2.15523,8.43277,15.08222,15.31383,6.92045,17.60353,16.96708,15.54378,14.77064,14.12201,13.4409,9.8,-86,3.63,22.5,1,1,-127
2025/05/10 07:20:58,0,2.15408,8.43013,15.07503,15.31383,6.92045,18.21635,16.94634,15.54378,14.79303,14.12201,13.4409,11.5,-82,-1,-1000,1,1,-127
2025/05/10 07:35:58,0,2.15867,8.43013,15.08222,15.31383,6.92045,18.97066,16.96708,15.54378,14.72584,14.12201,13.49323,14.5,-81,-1,-1000,1,1,-127
2025/05/10 07:50:58,0,2.1495,8.4275,15.06063,15.31775,6.92045,20.11379,17.16625,15.54378,14.77064,14.12201,13.48566,11.8,-86,-1,-1000,1,1,-127
2025/05/10 08:05:58,0,2.14606,8.42486,15.07863,15.31383,6.91827,21.57575,17.41521,15.54378,14.81976,14.12201,13.46707,13,-81,-1,-1000,1,1,-127
2025/05/10 08:20:58,0,2.1335,8.42222,15.07503,15.31775,6.91827,23.16598,17.70183,15.54378,14.77498,14.12201,13.4409,12.2,-81,-1,-1000,1,1,-127
2025/05/10 08:35:58,0,2.12439,8.42222,15.07143,15.31383,6.91391,25.29037,18.27902,15.54378,14.73958,14.14829,13.49323,15.8,-83,-1,-1000,1,1,-127
2025/05/10 08:50:58,0,2.09269,8.42222,15.06783,15.31383,6.91827,26.42194,19.1643,15.5185,14.72151,14.14829,13.4409,15.2,-86,-1,-1000,-1001,-1001,-1001
2025/05/10 09:20:58,0,2.07583,8.41695,15.06783,15.31383,6.90956,26.90817,19.69439,15.54378,14.77885,14.12201,13.46707,11,-80,-1,-1000,1,1,-127
2025/05/10 09:35:58,0,2.06575,8.41958,15.06063,15.30599,6.91173,26.70345,19.81226,15.54378,14.77498,14.14829,13.57174,12,-81,-1,-1000,1,1,-127
2025/05/10 09:50:58,0,2.06128,8.41958,15.07503,15.31383,6.90738,26.65226,19.96638,15.54378,14.77498,14.12201,13.49323,11.2,-85,-1,-1000,1,1,-127
2025/05/10 10:05:58,0,2.06128,8.42222,15.06063,15.31383,6.90956,26.06934,20.01162,15.54378,14.79738,14.14829,13.5194,12.8,-83,-1,-1000,1,1,-127
2025/05/10 10:20:58,0,2.05904,8.41168,15.06422,15.30599,6.89651,25.50067,20.05227,15.64493,14.79738,14.17456,13.46707,12.2,-78,-1,-1000,1,1,-127
2025/05/10 10:35:58,0,2.05681,8.40904,15.05344,15.30208,6.90738,24.75303,20.03196,15.74608,14.77885,14.12201,13.54558,9.5,-85,-1,-1000,1,1,-127
2025/05/10 10:50:58,0,2.05681,8.40904,15.06063,15.30208,6.89216,24.57224,19.9913,15.74608,14.77498,14.14829,13.54558,11.5,-86,-1,-1000,1,1,-127
2025/05/10 11:06:09,0,2.04901,8.40904,15.05703,15.29816,6.89433,24.16315,20.03196,15.77136,14.77885,14.17456,13.65025,11.5,-85,3.63,28.8,1,1,-127
2025/05/10 11:20:57,0,2.05458,8.41168,15.04624,15.30208,6.89216,24.55212,19.96638,15.79664,14.72584,14.17456,13.65025,11.5,-83,-1,-1000,1,1,-127
2025/05/10 11:35:57,0,2.04345,8.39588,15.06783,15.2786,6.90303,25.08568,19.9913,15.92308,14.80125,14.14829,13.65025,12,-81,-1,-1000,1,1,-127
2025/05/10 11:50:57,0,2.04345,8.39324,15.04624,15.30599,6.89433,25.53504,20.01621,15.92308,14.85379,14.12201,13.65025,12,-80,-1,-1000,-1001,-1001,-1001
2025/05/10 12:20:57,0,2.02351,8.40114,15.03185,15.29425,6.88781,28.73122,20.96338,15.92716,14.9326,14.22711,13.59791,12,-78,-1,-1000,1,1,-127
2025/05/10 12:35:57,0,2.00808,8.40641,15.03185,15.2786,6.88781,28.93597,21.51173,15.94836,14.84816,14.27966,13.62408,12,-79,-1,-1000,1,1,-127
2025/05/10 12:50:57,0,1.99491,8.40378,15.01748,15.27468,6.88564,29.11515,21.98531,15.92716,14.87962,14.30593,13.65025,13.8,-85,-1,-1000,1,1,-127
2025/05/10 13:05:57,0,1.98725,8.39851,15.02826,15.28251,6.88564,27.91218,21.83576,16.0789,14.96277,14.33219,13.65025,12.8,-80,-1,-1000,-1001,-1001,-1001
2025/05/10 13:20:57,0,1.98725,8.39062,15.02826,15.26295,6.88781,27.42587,21.7859,16.10007,14.95844,14.25339,13.62408,10,-93,-1,-1000,1,1,-127
2025/05/10 13:35:57,0,1.98506,8.39324,15.0067,15.25903,6.88781,27.68183,21.7859,16.15065,15.02552,14.30593,13.65025,11.8,-82,-1,-1000,-1001,-1001,-1001
2025/05/10 14:05:57,0,1.96655,8.39324,15.02826,15.25903,6.88347,27.93778,21.98531,16.3318,15.00315,14.33219,13.65025,14.5,-81,-1,-1000,1,1,-127
2025/05/10 14:20:57,0,1.95896,8.38535,15.02826,15.25903,6.8813,27.93778,21.98531,16.35294,14.93606,14.25339,13.65025,9.2,-80,-1,-1000,-1001,-1001,-1001
2025/05/10 14:50:57,0,1.94922,8.39851,15.04264,15.25513,6.87913,27.91218,21.96039,16.38238,14.95844,14.33219,13.65025,9.5,-80,-1,-1000,1,1,-127
2025/05/10 15:06:03,0,1.9503,8.37747,15.02107,15.25903,6.87913,27.50266,21.86068,16.50883,14.9847,14.28725,13.65025,12.2,-81,3.63,32.3,-1001,-1001,-1001
2025/05/10 15:35:57,0,1.94706,8.3801,15.02107,15.25123,6.87696,26.37649,21.63636,16.55523,15.06394,14.33219,13.65025,11,-91,-1,-1000,1,1,-127
2025/05/10 15:50:57,0,1.94059,8.38799,15.0067,15.25513,6.87696,26.08926,21.58651,16.55523,15.09297,14.33219,13.65025,8,-95,-1,-1000,1,1,-127
2025/05/10 16:05:57,0,1.94274,8.3801,15.0067,15.25123,6.87696,26.08926,21.38711,16.6058,15.17295,14.33219,13.65025,12,-80,-1,-1000,1,1,-127
2025/05/10 16:20:56,0,1.94059,8.37221,15.01029,15.25123,6.87696,26.47312,21.38711,16.66896,15.11964,14.33219,13.65025,11.5,-85,-1,-1000,1,1,-127
2025/05/10 16:35:56,0,1.93628,8.37484,15.00311,15.25123,6.87478,26.53006,21.28741,16.73643,15.19529,14.33219,13.65025,14,-87,-1,-1000,-1001,-1001,-1001
2025/05/10 17:05:56,0,1.93198,8.37484,15.00311,15.25123,6.87478,26.08926,21.18771,16.73643,15.11531,14.35847,13.65025,12,-81,-1,-1000,1,1,-127
2025/05/10 17:20:56,0,1.93305,8.37484,14.99593,15.2356,6.87478,25.47507,21.01323,16.7828,15.27805,14.33219,13.65025,15.2,-83,-1,-1000,1,1,-127
2025/05/10 17:35:56,0,1.93198,8.3801,14.98157,15.24731,6.87478,25.25032,20.8886,16.75751,15.35256,14.41102,13.65025,9,-88,-1,-1000,1,1,-127
2025/05/10 17:50:56,0,1.93413,8.38535,14.97082,15.23169,6.86828,25.52625,20.7889,16.71534,15.30432,14.33219,13.67642,11.8,-82,-1,-1000,1,1,-127
2025/05/10 18:05:56,0,1.9309,8.38535,14.98157,15.23169,6.87261,25.8646,20.81382,16.71955,15.37882,14.48984,13.67642,11.5,-85,-1,-1000,1,1,-127
2025/05/10 18:20:56,0,1.92768,8.37221,14.98516,15.23169,6.87261,25.69977,20.7889,16.81652,15.38314,14.44112,13.7026,12.2,-86,-1,-1000,1,1,-127
2025/05/10 18:35:56,0,1.92018,8.37221,14.99235,15.22779,6.86828,24.7165,20.80911,16.88395,15.38314,14.51612,13.7026,11.5,-85,-1,-1000,1,1,-127
2025/05/10 18:50:56,0,1.92553,8.37484,14.98516,15.21998,6.86828,23.75405,20.61443,16.83759,15.3299,14.51612,13.72875,12,-85,-1,-1000,1,1,-127
2025/05/10 19:06:02,0,1.92553,8.37221,14.99235,15.21998,6.86828,22.93067,20.3901,16.88817,15.38314,14.54239,13.7026,12.8,-84,3.63,26.6,1,1,-127
2025/05/10 19:20:56,0,1.9352,8.37747,14.99235,15.21998,6.87044,21.3201,19.9913,16.9177,15.38247,14.51995,13.65025,11.8,-89,-1,-1000,1,1,-127
2025/05/10 19:35:56,0,1.9449,8.37221,14.98875,15.21998,6.87044,19.90931,19.61289,16.87133,15.43535,14.54239,13.65025,11.2,-89,-1,-1000,1,1,-127
2025/05/10 19:50:56,0,1.95138,8.3801,14.98157,15.21998,6.86611,18.51994,19.25503,16.84604,15.43171,14.54239,13.75493,11.8,-81,-1,-1000,1,1,-127
2025/05/10 20:05:56,0,1.95246,8.37747,14.96722,15.22388,6.87044,17.3482,18.91784,16.88395,15.53646,14.54239,13.7811,11.8,-86,-1,-1000,1,1,-127
2025/05/10 20:20:56,0,1.96221,8.37484,14.99952,15.22388,6.86394,16.58218,18.44903,16.90923,15.56706,14.4975,13.75493,12.8,-83,-1,-1000,1,1,-127
2025/05/10 20:35:56,0,1.96546,8.37484,14.97082,15.22388,6.86394,16.35659,18.05913,16.86289,15.58934,14.54239,13.83343,9.2,-78,-1,-1000,1,1,-127
2025/05/10 20:50:56,0,2.00149,8.38535,14.97799,15.22388,6.85744,16.17364,17.70183,16.93875,15.6156,14.56867,13.83343,10.8,-96,-1,-1000,1,1,-127
2025/05/10 21:05:56,0,1.97307,8.39062,14.98157,15.22779,6.86177,15.76508,17.53969,16.78701,15.56674,14.54239,13.80728,12.8,-83,-1,-1000,1,1,-127
2025/05/10 21:20:56,0,1.97634,8.39324,14.98157,15.21608,6.86177,15.50976,17.32402,16.74064,15.54016,14.59493,13.85961,12.8,-83,-1,-1000,1,1,-127
2025/05/10 21:35:56,0,1.98288,8.39062,14.97799,15.21217,6.85744,15.12674,16.97953,16.74484,15.56674,14.70003,13.75493,13.5,-86,-1,-1000,1,1,-127
2025/05/10 21:50:56,0,1.99819,8.39062,14.98516,15.21608,6.86177,14.7948,16.92557,16.73643,15.50929,14.62121,13.83343,12.5,-83,-1,-1000,1,1,-127
2025/05/10 22:05:56,0,1.99929,8.38535,14.98157,15.20047,6.85744,14.4118,16.65163,16.70695,15.56674,14.70003,13.83343,11.5,-90,-1,-1000,1,1,-127
2025/05/10 22:20:55,0,2.00478,8.3801,14.98157,15.20047,6.85744,14.38625,16.56874,16.73643,15.6156,14.70389,13.83343,12,-90,-1,-1000,-1001,-1001,-1001
2025/05/10 22:35:55,0,1.99381,8.38799,14.9744,15.19657,6.85744,13.94831,16.27403,16.68166,15.58902,14.75257,13.85961,11.8,-82,-1,-1000,1,1,-127
2025/05/10 22:50:55,0,2.00698,8.39588,14.98516,15.20047,6.8596,13.42257,16.02103,16.58051,15.56674,14.75257,13.85961,9.2,-86,-1,-1000,1,1,-127
2025/05/10 23:06:02,0,2.01028,8.39062,14.98516,15.20437,6.86177,13.13135,15.89655,16.55523,15.6156,14.75257,13.85961,12,-83,3.63,17.4,1,1,-127
2025/05/10 23:20:55,0,2.00808,8.38799,14.98875,15.20437,6.86611,12.78839,15.74717,16.48353,15.6193,14.73016,13.85961,11.8,-85,-1,-1000,1,1,-127
2025/05/10 23:35:55,0,2.0202,8.38799,14.97799,15.20437,6.86611,12.79208,15.5729,16.45408,15.61129,14.75257,13.85961,15.5,-84,-1,-1000,1,1,-127
2025/05/10 23:50:55,0,2.02351,8.39588,14.98875,15.20437,6.86177,12.54051,15.37373,16.40351,15.6156,14.75257,13.85961,12.2,-81,-1,-1000,1,1,-127
2025/05/11 00:05:55,0,2.02793,8.40641,14.98875,15.20827,6.86611,12.40197,15.27414,16.35294,15.58902,14.75257,13.85961,12,-83,-1,-1000,1,1,-127
2025/05/11 00:20:55,0,2.02793,8.39588,14.98516,15.20827,6.86394,12.26717,15.14966,16.35294,15.56674,14.75257,13.85961,14.5,-81,-1,-1000,1,1,-127
2025/05/11 00:35:55,0,2.03901,8.39062,14.99235,15.21217,6.86394,12.19786,15.00029,16.35294,15.59333,14.73016,13.85961,12.2,-88,-1,-1000,1,1,-127
2025/05/11 00:50:55,0,2.03568,8.39062,14.99235,15.21217,6.86611,12.17594,14.97539,16.30237,15.63786,14.73016,13.85961,11.8,-85,-1,-1000,1,1,-127
2025/05/11 01:05:55,0,2.03679,8.39588,14.98875,15.20827,6.86611,12.21977,14.97539,16.20122,15.56674,14.75645,13.85961,11.5,-83,-1,-1000,1,1,-127
2025/05/11 01:20:55,0,2.05235,8.40114,14.99593,15.21608,6.86611,12.0555,14.77623,16.15065,15.59333,14.73016,13.91195,11.8,-83,-1,-1000,1,1,-127
2025/05/11 01:35:55,0,2.04567,8.39588,14.98516,15.21217,6.86828,12.40197,14.65174,16.12948,15.56674,14.75257,13.85961,12,-81,-1,-1000,1,1,-127
2025/05/11 01:50:55,0,2.05235,8.39324,14.98516,15.21608,6.86611,12.48217,14.57706,16.12536,15.56674,14.75257,13.85961,13.2,-81,-1,-1000,-1001,-1001,-1001
2025/05/11 02:20:55,0,2.04679,8.40641,14.98157,15.21608,6.86611,12.14683,14.50236,15.94836,15.56674,14.75257,13.88578,14.8,-86,-1,-1000,1,1,-127
2025/05/11 02:35:55,0,2.04901,8.40114,14.98516,15.21608,6.86611,11.65147,14.30319,15.94836,15.61129,14.77885,13.88578,12,-81,-1,-1000,1,1,-127
2025/05/11 02:50:55,0,2.05012,8.39851,14.9744,15.21217,6.8596,11.42544,14.17871,15.94836,15.56674,14.73016,13.91195,12.2,-86,-1,-1000,1,1,-127
2025/05/11 03:06:01,0,2.05346,8.39324,14.98516,15.21608,6.86828,11.27931,14.10402,15.94836,15.59333,14.85766,13.99045,9,-81,3.62,15.6,-1001,-1001,-1001
2025/05/11 03:35:55,0,2.06128,8.40114,15.00311,15.21998,6.86611,11.01389,13.92976,15.77136,15.55875,14.85766,14.01663,14.8,-80,-1,-1000,1,1,-127
2025/05/11 03:50:55,0,2.06463,8.39851,14.98516,15.20827,6.8596,11.0394,13.87996,15.74608,15.56674,14.73016,13.99045,16,-83,-1,-1000,1,1,-127
2025/05/11 04:05:55,0,2.0691,8.39588,14.98516,15.22779,6.8596,11.0394,13.85506,15.74608,15.51451,14.91022,14.04279,12.5,-86,-1,-1000,-1001,-1001,-1001
2025/05/11 04:35:54,0,2.07358,8.40378,14.99593,15.21608,6.8596,11.0394,13.78037,15.59436,15.38314,14.83139,14.04279,11.5,-85,-1,-1000,1,1,-127
2025/05/11 04:50:54,0,2.06798,8.40641,14.99593,15.21998,6.86177,11.16692,13.75548,15.54378,15.38314,14.80512,14.06896,11.8,-81,-1,-1000,1,1,-127
2025/05/11 05:05:54,0,2.07358,8.40114,14.99593,15.21608,6.85744,12.6061,13.78037,15.54378,15.35652,14.809,14.04279,12,-86,-1,-1000,-1001,-1001,-1001
2025/05/11 05:50:54,0,2.06351,8.39588,14.99235,15.20827,6.85744,14.33518,14.17871,15.44265,15.37917,14.78272,14.06896,9.8,-86,-1,-1000,1,1,-127
2025/05/11 06:05:54,0,2.0479,8.39324,14.99235,15.20827,6.85744,14.53551,14.37789,15.49322,15.35652,14.77885,14.06896,15.8,-82,-1,-1000,1,1,-127
2025/05/11 06:20:54,0,2.04567,8.40641,14.98516,15.22388,6.85744,14.33518,14.35299,15.39208,15.42774,14.80512,14.06896,15.5,-83,-1,-1000,1,1,-127
2025/05/11 06:35:54,0,2.04123,8.39588,14.98516,15.21217,6.85744,14.74374,14.37789,15.34151,15.38314,14.77885,14.06896,12.5,-83,-1,-1000,1,1,-127
2025/05/11 07:06:00,0,2.02793,8.39062,14.99235,15.21998,6.85744,15.35655,14.57706,15.34151,15.27805,14.77885,14.06896,12.8,-84,3.62,19.7,1,1,-127
2025/05/11 07:20:54,0,2.02572,8.38535,14.99235,15.21608,6.85744,15.76508,14.60195,15.34151,15.16788,14.77885,14.06896,14,-82,-1,-1000,1,1,-127
2025/05/11 07:36:05,0,2.01578,8.38273,15.00311,15.21608,6.85527,16.3779,14.77623,15.31622,15.17256,14.77885,14.06896,15,-84,-1,-1000,-1001,-1001,-1001
2025/05/11 07:50:58,0,2.01578,8.38273,14.98516,15.21608,6.85527,17.35256,15.00029,15.29093,15.23994,14.75257,14.06896,15,-87,-1,-1000,1,1,-127
2025/05/11 08:05:54,0,1.99272,8.38799,14.99235,15.20437,6.85527,18.31849,15.37373,15.26565,15.19491,14.77885,14.06896,13.5,-86,-1,-1000,1,1,-127
2025/05/11 08:20:54,0,1.98615,8.38273,14.98516,15.21217,6.85527,18.97066,15.5729,15.24036,15.17295,14.75257,14.06896,11.5,-82,-1,-1000,1,1,-127
2025/05/11 08:35:54,0,1.97743,8.38535,14.98516,15.21217,6.8531,20.70657,15.97124,15.24036,15.19096,14.75257,14.06896,12,-87,-1,-1000,1,1,-127
2025/05/11 08:50:54,0,1.95462,8.38535,14.9744,15.20827,6.85094,21.95922,16.76791,15.13921,15.17295,14.75257,14.06896,11.8,-79,-1,-1000,1,1,-127
2025/05/11 09:05:54,0,1.94706,8.38535,14.98157,15.20827,6.85094,22.13817,17.16625,15.18979,15.17295,14.75257,14.06896,12,-81,-1,-1000,1,1,-127
2025/05/11 09:20:54,0,1.93413,8.38535,14.96722,15.20437,6.85094,22.13817,17.34472,15.18979,15.19135,14.73016,14.06896,12,-84,-1,-1000,1,1,-127
2025/05/11 09:35:54,0,1.92983,8.3801,14.98157,15.20437,6.85094,22.5472,17.54392,15.1645,15.16509,14.75257,14.06896,11.8,-79,-1,-1000,1,1,-127
